"id","car_id","text_id","abschnitt","sort_in_car","page_id","wortlaut","wortlaut_tei_xml","wortlaut_searchstring","is_target","is_source","insecurity","position_on_page","insecure_page","lost","is_fragment","non_habes","belegstelle_text","alternative_page","missing_comment","annotat"
"BEL_t_TR_K_0024_33_$0","TR_K_0024","TX_K0026_000001","","25","","82(m) Biblie | v(er)o 33","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000033</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>33 biblie</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>82(m) Biblie | v(er)o 33</w></p></body></text></TEI>","82m Biblie vero 33","1","0","0","","0","0","0","0","33 biblie","","",""
"BEL_t_TR_K_0024_34_$0","TR_K_0024","TX_K0026_000001","","26","","83(m) biblie | a(u)t(em) 34","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000034</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>34 biblie</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>83(m) biblie | a(u)t(em) 34</w></p></body></text></TEI>","83m biblie autem 34","1","0","0","","0","0","0","0","34 biblie","","",""
"BEL_t_TR_K_0024_35_$0","TR_K_0024","TX_K0026_000001","","27","","Ca(pitulum) biblie 35(m)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000035</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Capitulum biblie 35</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Ca(pitulum) biblie 35(m)</w></p></body></text></TEI>","Capitulum biblie 35m","1","0","0","","0","0","0","0","Capitulum biblie 35","","",""
"BEL_t_TR_K_0024_3136_$0","TR_K_0024","TX_K0026_000002","","28","","<ul>Bee#.seel</ul> fuit optim(us) fabri maÿ#.ster ex auro marmore (et) ligno . de q(uo) Exodi .31. (et) 36.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000051</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Exodus 31 &amp; 36</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><underline><w>Beeſeel</w></underline><w> fuit optim(us) fabri maÿſter ex auro marmore (et) ligno . de q(uo) Exodi .31. (et) 36.</w></p></body></text></TEI>","Beeſeel fuit optimus fabri maÿſter ex auro marmore et ligno . de quo Exodi .31. et 36.","1","0","0","","1","0","0","0","Exodus 31 & 36","","",""
"BEL_t_TR_K_0024_19v_e_i_$0","TR_K_0024","TX_K0026_000003","","29","","Et #.si q(uid) ibi omi#.s#.su(m) decla(ra)t(i)o(nis) vide | leui(tici) 19 .q(ue) ep(isto)la le(gitur) f(eria) 4(a) p(ost) judica . /","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000052</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Leviticus 19</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Et ſi q(uid) ibi omiſſu(m) decla(ra)t(i)o(nis) vide | leui(tici) 19 .q(ue) ep(isto)la le(gitur) f(eria) 4(a) p(ost) judica . /</w></p></body></text></TEI>","Et ſi quid ibi omiſſum declarationis vide leuitici 19 .que epistola legitur feria 4a post judica . /","1","0","0","i","0","0","0","0","Leviticus 19","","",""
"BEL_t_TR_K_0024_1920v_e_i_$0","TR_K_0024","TX_K0026_000003","","30","","vide de hijs ſpe(cie)b(us) leui(tici) 19 .(et) .20.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000053</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Leviticus 19 &amp; 20</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide de hijs ſpe(cie)b(us) leui(tici) 19 .(et) .20.</w></p></body></text></TEI>","vide de hijs ſpeciebus leuitici 19 .et .20.","1","0","0","i","0","0","0","0","Leviticus 19 & 20","","",""
"BEL_t_TR_K_0024_Inbiblia_$0","TR_K_0024","TX_K0026_000006","","31","","jn biblia Ca(pitulo) 5 .","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000057</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>In biblia</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>jn biblia Ca(pitulo) 5 .</w></p></body></text></TEI>","jn biblia Capitulo 5 .","1","0","0","","0","0","0","0","In biblia","","",""
"BEL_t_TR_K_0024_55_$0","TR_K_0024","TX_K0026_000008","","32","","de v(erb)o dei effect(us) | Ad id(em) ÿ#.saie .55. (et) le(gitur) p(ro) | ep(isto)la f(eria) 3(a) p(ost) ha(n)c d(o)mi(ni)ca(m)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000060</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Ysaie 55</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>de v(erb)o dei effect(us) | Ad id(em) ÿſaie .55. (et) le(gitur) p(ro) | ep(isto)la f(eria) 3(a) p(ost) ha(n)c d(o)mi(ni)ca(m)</w></p></body></text></TEI>","de verbo dei effectus Ad idem ÿſaie .55. et legitur pro epistola feria 3a post hanc dominicam","1","0","0","","0","0","0","0","Ysaie 55","","",""
"BEL_t_TR_K_0024_7r_e_e_$0","TR_K_0024","TX_K0026_000009","","33","","Et jh(er)e(mie) .7. | f(erie) 5(e) p(ost) oculi . f(a)ct(um) e#.st v(eru)m d(omi)ni <finis 1>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000061</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Jheremias 7</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Et jh(er)e(mie) .7. | f(erie) 5(e) p(ost) oculi . f(a)ct(um) eſt v(eru)m d(omi)ni </w><finis/></p></body></text></TEI>","Et jheremie .7. ferie 5e post oculi . factum eſt verum domini","1","0","0","e","0","0","0","0","Jheremias 7","","",""
"BEL_t_TR_K_0024_44_$0","TR_K_0024","TX_K0026_000010","","34","","E#.zechiel d(e) p(or)ta cla(u)#.sa | / j(n) e#.zech(ielis) 44","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000062</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Ezechiel 44</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Eʒechiel d(e) p(or)ta cla(u)ſa | / j(n) eʒech(ielis) 44</w></p></body></text></TEI>","Eʒechiel de porta clauſa / jn eʒechielis 44","1","0","0","","0","0","0","0","Ezechiel 44","","",""
"BEL_t_TR_K_0024_11_$0","TR_K_0024","TX_K0026_000012","","35","","vide oriene(m) (con)cor-|dante(m) #.s(upe)r ome(lia) luce | xi Extoll(e)ns q(ue)da(m) m(u)l<frag>ier</frag>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000066</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Lucas 11</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide oriene(m) (con)cor-|dante(m) ſ(upe)r ome(lia) luce | xi Extoll(e)ns q(ue)da(m) m(u)l</w><gap reason=""damage"" customTag=""frag with supplied reconstruction""><supplied reason=""reconstruction"">ier</supplied></gap></p></body></text></TEI>","vide orienem concor-dantem ſuper omelia luce xi Extollens quedam mulier","1","0","0","","0","0","0","0","Lucas 11","","",""
"BEL_t_TR_K_0024_Inevangeliov_e_a_$0","TR_K_0024","TX_K0026_000012","","36","","d(e) h(oc) i(n) eu(angelio) | #.s(upe)r omelya(m) | extoll(e)ns | voce(m) ec(iam)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000068</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>In evangelio</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>d(e) h(oc) i(n) eu(angelio) | ſ(upe)r omelya(m) | extoll(e)ns | voce(m) ec(iam)</w></p></body></text></TEI>","de hoc in euangelio ſuper omelyam extollens vocem eciam","1","0","0","a","0","0","0","0","In evangelio","","",""
"BEL_t_TR_K_0024_8_$0","TR_K_0024","TX_K0026_000013","","37","","joh(annis) .8.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000073</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Johannis 8</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>joh(annis) .8.</w></p></body></text></TEI>","johannis .8.","1","0","0","","0","0","0","0","Johannis 8","","",""
"BEL_t_TR_K_0024_PaulusadRomanosaprincipioquasi_$0","TR_K_0024","TX_K0026_000014","","38","","[...] Jt(em) #.si(mi)le h(ab)e(tur) q(uod) v(er)i i(n)fideles #.su(m)mu(m) deu(m) ag(no)uer(un)t / p(ro)pheti#.zauer(un)tq(ue) [...] Si(militer) #.s(an)ct(um) paulu(m) ad ro(ma)nos a p(ri)n(cipio) q(uas)i.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000074</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Paulus ad Romanos, a principio quasi</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><gap reason=""editoral"" customTag=""[...]""/><w> Jt(em) ſi(mi)le h(ab)e(tur) q(uod) v(er)i i(n)fideles ſu(m)mu(m) deu(m) ag(no)uer(un)t / p(ro)phetiʒauer(un)tq(ue) </w><gap reason=""editoral"" customTag=""[...]""/><w> Si(militer) ſ(an)ct(um) paulu(m) ad ro(ma)nos a p(ri)n(cipio) q(uas)i.</w></p></body></text></TEI>","Jtem ſimile habetur quod veri infideles ſummum deum agnouerunt / prophetiʒaueruntque Similiter ſanctum paulum ad romanos a principio quasi.","1","0","0","","0","0","0","0","Paulus ad Romanos, a principio quasi","","",""
"BEL_t_TR_K_0024_PaulusadRomanoscircafinem_$0","TR_K_0024","TX_K0026_000014","","39","","et / paulu(m) ad ro(ma)nos p(rimo) c(ir)ca fine(m) ","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000075</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Paulus ad Romanos , circa finem</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>et / paulu(m) ad ro(ma)nos p(rimo) c(ir)ca fine(m) </w></p></body></text></TEI>","et / paulum ad romanos primo circa finem","1","0","0","","0","0","0","0","Paulus ad Romanos , circa finem","","",""
"BEL_t_TR_K_0024_AdChorinthiosr_o_i_$0","TR_K_0024","TX_K0026_000015","","40","","p(rima) ad chorinth(ios) 15","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000076</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Ad Chorinthios</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>p(rima) ad chorinth(ios) 15</w></p></body></text></TEI>","prima ad chorinthios 15","1","0","0","i","0","0","0","0","Ad Chorinthios","","",""
"BEL_t_TR_K_0024_JohannesApocalypsis_$0","TR_K_0024","TX_K0026_000016","","41","","ad h(oc) (con)ſonat joh(annis) jn apocalipſi | de .7. plag(is) ecc(les)ie / vbi 7(ma) erit | p(er)ſecu(tio) ab anti (christo) /","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0071_000078</id><refsDecl><biblStruct><monogr><title>Biblia</title><description>Johannes, Apocalypsis</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>ad h(oc) (con)ſonat joh(annis) jn apocalipſi | de .7. plag(is) ecc(les)ie / vbi 7(ma) erit | p(er)ſecu(tio) ab anti (christo) /</w></p></body></text></TEI>","ad hoc conſonat johannis jn apocalipſi de .7. plagis ecclesie / vbi 7ma erit perſecutio ab anti christo /","1","0","0","","0","0","0","0","Johannes, Apocalypsis","","",""
"BEL_t_TR_K_0025_2_$0","TR_K_0025","TX_K0027_000001","","0","","2(a) ep(istol)a #.senece / dubiu(m) e(st) de - | quota(tione) ep(isto)la(rum) vndiq(ue) margi-|nib(us) a#.s#.sig(na)ta jdeo vide ep(isto)las | originales . n(ec) te limites ad | hanc q(uo)ta(rum) a#.s#.sig(na)t(i)o(nem) <finis1/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0072_000001</id><refsDecl><biblStruct><monogr><title>Seneca: Epistolae morales ad Lucilium</title><description>Epistola 2</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>2(a) ep(istol)a ſenece / dubiu(m) e(st) de - | quota(tione) ep(isto)la(rum) vndiq(ue) margi-|nib(us) aſſig(na)ta jdeo vide ep(isto)las | originales . n(ec) te limites ad | hanc q(uo)ta(rum) aſſig(na)t(i)o(nem) </w></p></body></text></TEI>","2a epistola ſenece / dubium est de - quotatione epistolarum vndique margi-nibus aſſignata jdeo vide epistolas originales . nec te limites ad hanc quotarum aſſignationem","1","0","0","","0","0","0","0","Epistola 2","","",""
"BEL_t_TR_K_0025_69_$0","TR_K_0025","TX_K0027_000001","","1","","<ul>Seneca.</ul> Ep(isto)la .69. Ego n(on) q(ue)ra(m) q(ue) | #.sint jnicia vniu(er)#.so(rum) / q(ui)s re(rum) for(ma)tor | q(ui)s artifex h(uius) m(un)di / q(ua) ratione tanta | m(a)gni(tudo) jn lege(m) (et) ordine(m) ven(er)it (etc) | Sed q(uo) hinc jtur(us) #.su(m) / q(ue) #.sedes ex-| pectent a(n)i(m)a(m) #.soluta(m). <finis1/> [...]","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0072_000002</id><refsDecl><biblStruct><monogr><title>Seneca: Epistolae morales ad Lucilium</title><description>Epistola 69</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><underline><w>Seneca.</w></underline><w> Ep(isto)la .69. Ego n(on) q(ue)ra(m) q(ue) | ſint jnicia vniu(er)ſo(rum) / q(ui)s re(rum) for(ma)tor | q(ui)s artifex h(uius) m(un)di / q(ua) ratione tanta | m(a)gni(tudo) jn lege(m) (et) ordine(m) ven(er)it (etc) | Sed q(uo) hinc jtur(us) ſu(m) / q(ue) ſedes ex-| pectent a(n)i(m)a(m) ſoluta(m). </w><gap reason=""editoral"" customTag=""[...]""/></p></body></text></TEI>","Seneca. Epistola .69. Ego non queram que ſint jnicia vniuerſorum / quis rerum formator quis artifex huius mundi / qua ratione tanta magnitudo jn legem et ordinem venerit etc Sed quo hinc jturus ſum / que ſedes ex- pectent animam ſolutam.","1","0","0","","0","0","0","0","Epistola 69","","",""
"BEL_t_TR_K_0025_89_$0","TR_K_0025","TX_K0027_000001","","2","","Vide ep(isto)la(m) Senece .89(am). ad lucillu(m). in q(ua) (contra) possedoniu(m) di#.spu(ta)ns declarat (et) p(ro)bat / artes | om(ne)s mechanicas vite ho(m)i(nu)m n(on) fore n(e)c(ess)a(rias) #.s(ed) t(antu)m p(ro)p(rie) aua(rit)ia(m) gula(m) (et) lux(ur)iam i(n)uente s(unt) | nec a uer(is) philosophis","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0072_000003</id><refsDecl><biblStruct><monogr><title>Seneca: Epistolae morales ad Lucilium</title><description>Epistola 89</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Vide ep(isto)la(m) Senece .89(am). ad lucillu(m). in q(ua) (contra) possedoniu(m) diſpu(ta)ns declarat (et) p(ro)bat / artes | om(ne)s mechanicas vite ho(m)i(nu)m n(on) fore n(e)c(ess)a(rias) ſ(ed) t(antu)m p(ro)p(rie) aua(rit)ia(m) gula(m) (et) lux(ur)iam i(n)uente s(unt) | nec a uer(is) philosophis</w></p></body></text></TEI>","Vide epistolam Senece .89am. ad lucillum. in qua contra possedonium diſputans declarat et probat / artes omnes mechanicas vite hominum non fore necessarias ſed tantum proprie auaritiam gulam et luxuriam inuente sunt nec a ueris philosophis","1","0","0","","0","0","0","0","Epistola 89","","",""
"BEL_t_TR_K_0027_1r_e_$0","TR_K_0027","TX_K0029_000001","","0","","<sig>Jerusalemer Kreuz</sig> <ul>O#.sÿr(is)</ul> ag(ri)cult(ur)a(m) / vites pal(is) alligare / vuas | exp(ri)m(er)e / p(ra)ta met(er)e / p(ri)mus docuit vt i(n)q(uit) <ul>tÿbulli(us)</ul> | lib(ro) p(rimo) / 7(ma) k(arta) <zw>c(irc)a</zw> met(ro) 549 (et) #.seq(uen)tib(us).","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0074_000001</id><refsDecl><biblStruct><monogr><title>Tibullus: Carmina</title><description>Liber 1, 7, metrum 549 sq.</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><symbol type=""Jerusalemer Kreuz""/><underline><w>Oſÿr(is)</w></underline><w> ag(ri)cult(ur)a(m) / vites pal(is) alligare / vuas | exp(ri)m(er)e / p(ra)ta met(er)e / p(ri)mus docuit vt i(n)q(uit) </w><underline><w>tÿbulli(us)</w></underline><w> | lib(ro) p(rimo) / 7(ma) k(arta) </w><zw><w>c(irc)a</w></zw><w> met(ro) 549 (et) ſeq(uen)tib(us).</w></p></body></text></TEI>","Jerusalemer Kreuz Oſÿris agriculturam / vites palis alligare / vuas exprimere / prata metere / primus docuit vt inquit tÿbullius libro primo / 7ma karta circa metro 549 et ſequentibus.","1","0","0","","0","0","0","0","Liber 1, 7, metrum 549 sq.","","",""
"BEL_t_TR_K_0029_2r_e_$0","TR_K_0029","TX_K0016_000001","","0","","vide ca(pitulum) i(n) <zw>6(to)</zw> Cordi | no(bi)s e#.st d(e) app(e)la(tionibus)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_k_0061_000001</id><refsDecl><biblStruct><monogr><title>Bonifatius VIII.: Liber sextus decretalium</title><description>Liber 2, Titulus 15, Capitulum 1,4</description></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide ca(pitulum) i(n) </w><zw><w>6(to)</w></zw><w> Cordi | no(bi)s eſt d(e) app(e)la(tionibus)</w></p></body></text></TEI>","vide capitulum in 6to Cordi nobis eſt de appelationibus","1","0","0","","0","0","0","0","Liber 2, Titulus 15, Capitulum 1,4","","",""
"BEL_t_TR_X_0001_Karta33SignumS$0","TR_X_0001","TX_X0001_000001","Angelus","0","","Et jn tabula theologie . | d(c)ct(i)o(n)e <ul>angel(us)</ul> a k(arta) .33. <sig>Buchstabe S</sig>.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0075_000001</id><refsDecl><biblStruct><monogr><title>Tabula theologiae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Et jn tabula theologie . | d(c)ct(i)o(n)e </w><underline><w>angel(us)</w></underline><w> a k(arta) .33. </w><symbol type=""letter"" desc=""S""><w>S</w></symbol><w>.</w></p></body></text></TEI>","Et jn tabula theologie . dcctione angelus a karta .33. Buchstabe S.","1","0","0","","0","1","0","0","Karta 33, Signum S","","",""
"BEL_t_TR_X_0001_Karta146Zusatzblatt$0","TR_X_0001","TX_X0001_000001","Crudelitas zusätzlich: Jacobus de Paradiso: De arte bene moriendi, capitulum 3 (?)","1","","Et jn Tabula Theo(logie) diction(e) crudeli(tas) jn Sceda ex t(ra)ct(atu)| b(e)n(e) moriendi ca(pitulo) 3. jacobi karthuſienſ(is) Ertfordenſ(is) k(arta) 146.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0075_000002</id><refsDecl><biblStruct><monogr><title>Tabula theologiae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Et jn Tabula Theo(logie) diction(e) crudeli(tas) jn Sceda ex t(ra)ct(atu)| b(e)n(e) moriendi ca(pitulo) 3. jacobi karthuſienſ(is) Ertfordenſ(is) k(arta) 146.</w></p></body></text></TEI>","Et jn Tabula Theologie dictione crudelitas jn Sceda ex tractatu bene moriendi capitulo 3. jacobi karthuſienſis Ertfordenſis karta 146.","1","0","0","","1","1","0","0","Karta 146, Zusatzblatt (?)","","",""
"BEL_t_TR_X_0001_Karta162$0","TR_X_0001","TX_X0001_000001","Diabolus","2","",". A <add><sig>Dreieck aus Punkten</sig></add> nego(tio) p(er)ambulante in tenebr(is) / ab inc(ur)#.su (et) demonio | m(er)idiano . jbi in heb(re)o h(ab)e(tur) a deber (et) q(ue)rebar .q(ue) #.s(un)t no(m)i(n)a | demo(num) p(rima) p(re)mi#.s#.sa e(st) p(ec)ca(ti)s tentandi . in nocte / 2(o) in m(er)i-|die . vt dicit Rabi <ul>Salamon</ul> in glo(sa) heb(re)ica . vide in ta-|bula theo(logie) vbi dÿa(bolus) a k(arta) 162. <ul><sig>Buchstabe C</sig></ul>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0075_000003</id><refsDecl><biblStruct><monogr><title>Tabula theologiae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>. A </w><add><symbol type=""Dreieck aus Punkten""/></add><w> nego(tio) p(er)ambulante in tenebr(is) / ab inc(ur)ſu (et) demonio | m(er)idiano . jbi in heb(re)o h(ab)e(tur) a deber (et) q(ue)rebar .q(ue) ſ(un)t no(m)i(n)a | demo(num) p(rima) p(re)miſſa e(st) p(ec)ca(ti)s tentandi . in nocte / 2(o) in m(er)i-|die . vt dicit Rabi </w><underline><w>Salamon</w></underline><w> in glo(sa) heb(re)ica . vide in ta-|bula theo(logie) vbi dÿa(bolus) a k(arta) 162. </w><underline><symbol type=""letter"" desc=""C""><w>C</w></symbol></underline></p></body></text></TEI>",". A Dreieck aus Punkten negotio perambulante in tenebris / ab incurſu et demonio meridiano . jbi in hebreo habetur a deber et querebar .que ſunt nomina demonum prima premiſſa est peccatis tentandi . in nocte / 2o in meri-die . vt dicit Rabi Salamon in glosa hebreica . vide in ta-bula theologie vbi dÿabolus a karta 162. Buchstabe C","1","0","0","","0","1","0","0","Karta 162","","",""
"BEL_t_TR_X_0001_Karta289$0","TR_X_0001","TX_X0001_000001","Theologia","3","","vide| jn Tabula <ul>Theolÿe</ul> ſuo | loco ſc(ilicet) <sig>Buchstabe T</sig> ſub theologia | a k(arta) 289.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0075_000009</id><refsDecl><biblStruct><monogr><title>Tabula theologiae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide| jn Tabula </w><underline><w>Theolÿe</w></underline><w> ſuo | loco ſc(ilicet) </w><symbol type=""letter"" desc=""T""><w>T</w></symbol><w> ſub theologia | a k(arta) 289.</w></p></body></text></TEI>","vide jn Tabula Theolÿe ſuo loco ſcilicet Buchstabe T ſub theologia a karta 289.","1","0","0","","0","1","0","0","Karta 289","","",""
"BEL_t_TR_X_0001_Karta SignumJ$0","TR_X_0001","TX_X0001_000001","Theologia?","4","","vide jn tabula theo(logie) in d(i)c(ti)o(n)e | theoloÿa <sig>Buchstabe J</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0075_000010</id><refsDecl><biblStruct><monogr><title>Tabula theologiae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide jn tabula theo(logie) in d(i)c(ti)o(n)e | theoloÿa </w><symbol type=""letter"" desc=""J""><w>J</w></symbol></p></body></text></TEI>","vide jn tabula theologie in dictione theoloÿa Buchstabe J","1","0","0","","1","1","0","0","Karta ? Signum J","","",""
"BEL_t_TR_X_0002_Karta87$0","TR_X_0002","TX_X0002_000001","Exordia in omni genere","0","","Et Exordia i(n) o(mn)i g(e)n(er)e vide i(n) the(ma)tib(us) gwarini k(arta) .87.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0076_000001</id><refsDecl><biblStruct><monogr><title>Guarinus Veronensis: Themata</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Et Exordia i(n) o(mn)i g(e)n(er)e vide i(n) the(ma)tib(us) gwarini k(arta) .87.</w></p></body></text></TEI>","Et Exordia in omni genere vide in thematibus gwarini karta .87.","1","0","0","","0","1","0","0","Karta 87","","",""
"BEL_t_TR_X_0002_Karta108$0","TR_X_0002","TX_X0002_000001","De indictione","1","","d(e) jndictio(n)e dat centu(m) nahiceq(ue) dece(m) da(n)t / den(us) v quinde ad id(em) i(n) the(ma)tib(us) <sic>g(ua)drini</sic> a k(arta) 108. a fine","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0076_000003</id><refsDecl><biblStruct><monogr><title>Guarinus Veronensis: Themata</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>d(e) jndictio(n)e dat centu(m) nahiceq(ue) dece(m) da(n)t / den(us) v quinde ad id(em) i(n) the(ma)tib(us) </w><sic><w>g(ua)drini</w></sic><w> a k(arta) 108. a fine</w></p></body></text></TEI>","de jndictione dat centum nahiceque decem dant / denus v quinde ad idem in thematibus guadrini a karta 108. a fine","1","0","0","","0","1","0","0","Karta 108","","",""
"BEL_t_TR_X_0002_Karta115$0","TR_X_0002","TX_X0002_000001","Suprascriptio (ad capitulum matricule Ecclesie Argentinensis Beate Virginis?)","2","","Sup(ra)ſc(ri)pt(i)o(nem) ad ca(pitulum) mat(ri)cule Ecc(les)ie arg(e)nti(nensis) b(ea)te v(ir)gin(is) vide i(n) the(matibus) guarini a k(arta) .115. <finis1/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0076_000004</id><refsDecl><biblStruct><monogr><title>Guarinus Veronensis: Themata</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Sup(ra)ſc(ri)pt(i)o(nem) ad ca(pitulum) mat(ri)cule Ecc(les)ie arg(e)nti(nensis) b(ea)te v(ir)gin(is) vide i(n) the(matibus) guarini a k(arta) .115. </w></p></body></text></TEI>","Supraſcriptionem ad capitulum matricule Ecclesie argentinensis beate virginis vide in thematibus guarini a karta .115.","1","0","0","","0","1","0","0","Karta 115","","",""
"BEL_t_TR_X_0002_Karta116$0","TR_X_0002","TX_X0002_000001","Titulus papalis","3","","Titulu(m) p(a)p(al)e(m) vide jn the(ma)tib(us) guarini a k(arta) .116.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0076_000005</id><refsDecl><biblStruct><monogr><title>Guarinus Veronensis: Themata</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Titulu(m) p(a)p(al)e(m) vide jn the(ma)tib(us) guarini a k(arta) .116.</w></p></body></text></TEI>","Titulum papalem vide jn thematibus guarini a karta .116.","1","0","0","","0","1","0","0","Karta 116","","",""
"BEL_t_TR_X_0002_Karta117$0","TR_X_0002","TX_X0002_000001","Verum procuratorium","4","",". vide u(eru)m p(ro)c(ur)ato(r)iu(m) [...] Et in the(ma)-|ti(bus) guarini a k(arta) | .117.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0076_000006</id><refsDecl><biblStruct><monogr><title>Guarinus Veronensis: Themata</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>. vide u(eru)m p(ro)c(ur)ato(r)iu(m) </w><gap reason=""editoral"" customTag=""[...]""/><w> Et in the(ma)-|ti(bus) guarini a k(arta) | .117.</w></p></body></text></TEI>",". vide uerum procuratorium Et in thema-tibus guarini a karta .117.","1","0","0","","0","1","0","0","Karta 117","","",""
